Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1715520424,100,,Aggregated,65.800000,65.800000,5,5,6,6,7,8,15,18,31,5000,5000,4797,4797,5,6.466728938081832,3.0312569997477112,5019.7614150001755,0.0
1715520425,100,,Aggregated,65.300000,65.300000,5,5,6,6,7,9,15,18,31,5000,5000,4868,4868,5,6.469827222470234,3.0312569997477112,5019.7614150001755,0.0
1715520426,100,,Aggregated,65.500000,65.500000,5,5,6,6,7,8,15,18,31,5000,5000,4940,4940,5,6.4518344902798965,3.0312569997477112,5019.7614150001755,0.0
1715520427,100,,Aggregated,65.700000,65.700000,5,5,6,6,7,8,15,18,31,5000,5000,4998,4998,5,6.435453045015311,3.0312569997477112,5019.7614150001755,0.0
1715520428,100,,Aggregated,66.200000,66.200000,5,5,6,6,7,8,15,18,30,5000,5000,5067,5067,5,6.418671014996571,3.0312569997477112,5019.7614150001755,0.0
1715520429,100,,Aggregated,66.300000,66.300000,5,5,6,6,7,8,15,18,30,5000,5000,5127,5127,5,6.4019910419338775,3.0312569997477112,5019.7614150001755,0.0
1715520430,100,,Aggregated,65.400000,65.400000,5,5,6,6,7,8,15,18,30,5000,5000,5194,5194,5,6.394225851750286,3.0312569997477112,5019.7614150001755,0.0
1715520431,100,,Aggregated,65.600000,65.600000,5,5,6,6,7,8,15,18,30,5000,5000,5266,5266,5,6.375456953092264,3.0312569997477112,5019.7614150001755,0.0
1715520432,100,,Aggregated,66.100000,66.100000,5,5,6,6,7,8,15,18,30,5000,5000,5331,5331,5,6.359888060586728,3.0312569997477112,5019.7614150001755,0.0
1715520433,100,,Aggregated,66.200000,66.200000,5,5,6,6,7,8,15,18,30,5000,5000,5403,5403,5,6.348820532479299,3.0312569997477112,5019.7614150001755,0.0
1715520434,100,,Aggregated,65.800000,65.800000,5,5,6,6,7,8,15,18,30,5000,5000,5476,5476,5,6.339925393897705,3.0312569997477112,5019.7614150001755,0.0
1715520435,100,,Aggregated,66.200000,66.200000,5,5,6,6,7,8,15,18,30,5000,5000,5536,5536,5,6.326974745841632,3.0312569997477112,5019.7614150001755,0.0
1715520436,100,,Aggregated,66.500000,66.500000,5,5,6,6,7,8,15,18,30,5000,5000,5604,5604,5,6.315629697711781,3.0312569997477112,5019.7614150001755,0.0
1715520438,100,,Aggregated,66.300000,66.300000,5,5,6,6,7,8,15,18,30,5000,5000,5670,5670,5,6.298708870894978,3.0312569997477112,5019.7614150001755,0.0
1715520439,100,,Aggregated,65.900000,65.900000,5,5,6,6,7,8,15,18,30,5000,5000,5744,5744,5,6.288597364723222,3.0312569997477112,5019.7614150001755,0.0
1715520440,100,,Aggregated,66.500000,66.500000,5,5,6,6,7,8,15,18,30,5000,5000,5816,5816,5,6.2744981029862945,3.0312569997477112,5019.7614150001755,0.0
1715520441,100,,Aggregated,67.000000,67.000000,5,5,6,6,7,8,15,18,30,5000,5000,5877,5877,5,6.256551470642583,3.0312569997477112,5019.7614150001755,0.0
1715520442,100,,Aggregated,67.600000,67.600000,5,5,6,6,7,8,15,18,30,5000,5000,5954,5954,5,6.24039733791736,3.0312569997477112,5019.7614150001755,0.0
1715520443,100,,Aggregated,66.900000,66.900000,5,5,6,6,7,8,14,18,30,5000,5000,6019,6019,5,6.227562181752974,3.0312569997477112,5019.7614150001755,0.0
1715520444,100,,Aggregated,67.800000,67.800000,5,5,6,6,7,8,14,18,30,5000,5000,6083,6083,5,6.219514510762338,3.0312569997477112,5019.7614150001755,0.0
1715520445,100,,Aggregated,67.000000,67.000000,5,5,6,6,7,8,14,18,30,5000,5000,6159,6159,5,6.206938858087514,3.0312569997477112,5019.7614150001755,0.0
1715520446,100,,Aggregated,67.100000,67.100000,5,5,6,6,7,8,14,18,30,5000,5000,6221,6221,5,6.199592950646285,3.0312569997477112,5019.7614150001755,0.0
1715520447,100,,Aggregated,67.000000,67.000000,5,5,6,6,7,8,14,18,30,5000,5000,6285,6285,5,6.192498158786641,3.0312569997477112,5019.7614150001755,0.0
1715520448,100,,Aggregated,67.000000,67.000000,5,5,6,6,7,8,14,18,30,5000,5000,6357,6357,5,6.184464411981772,3.0312569997477112,5019.7614150001755,0.0
1715520449,100,,Aggregated,66.800000,66.800000,5,5,6,6,7,8,14,18,30,5000,5000,6421,6421,5,6.171146338884551,3.0312569997477112,5019.7614150001755,0.0
1715520450,100,,Aggregated,67.400000,67.400000,5,5,6,6,7,8,14,18,30,5000,5000,6486,6486,5,6.160596718776689,3.0312569997477112,5019.7614150001755,0.0
1715520451,100,,Aggregated,65.900000,65.900000,5,5,6,6,7,8,14,18,30,5000,5000,6555,6555,5,6.148044158349705,3.0312569997477112,5019.7614150001755,0.0
1715520452,100,,Aggregated,65.500000,65.500000,5,5,6,6,7,8,14,17,30,5000,5000,6620,6620,5,6.137577211930543,3.0312569997477112,5019.7614150001755,0.0
1715520453,100,,Aggregated,66.500000,66.500000,5,5,6,6,7,8,14,17,30,5000,5000,6687,6687,5,6.1254447303693835,3.0312569997477112,5019.7614150001755,0.0
1715520454,100,,Aggregated,64.700000,64.700000,5,5,6,6,7,8,14,17,30,5000,5000,6753,6753,5,6.115351271431775,3.0312569997477112,5019.7614150001755,0.0
1715520455,100,,Aggregated,65.700000,65.700000,5,5,6,6,7,8,14,17,30,5000,5000,6831,6831,5,6.108754537984644,3.0312569997477112,5019.7614150001755,0.0
1715520456,100,,Aggregated,65.700000,65.700000,5,5,6,6,7,8,14,17,30,5000,5000,6896,6896,5,6.097195136597139,3.0312569997477112,5019.7614150001755,0.0
1715520457,100,,Aggregated,65.700000,65.700000,5,5,6,6,7,8,14,17,30,5000,5000,6959,6959,5,6.0836276519592944,3.0312569997477112,5019.7614150001755,0.0
1715520458,100,,Aggregated,66.000000,66.000000,5,5,6,6,7,8,14,17,30,5000,5000,7030,7030,5,6.076421818489762,3.0312569997477112,5019.7614150001755,0.0
1715520459,100,,Aggregated,66.500000,66.500000,5,5,6,6,7,8,14,17,30,5000,5000,7092,7092,5,6.0690604529023116,3.0312569997477112,5019.7614150001755,0.0
1715520460,100,,Aggregated,65.400000,65.400000,5,5,6,6,7,8,14,17,30,5000,5000,7164,7164,5,6.058451812532592,3.0312569997477112,5019.7614150001755,0.0
1715520461,100,,Aggregated,65.700000,65.700000,5,5,6,6,7,8,14,17,30,5000,5000,7229,7229,5,6.048081063492065,3.0312569997477112,5019.7614150001755,0.0
1715520462,100,,Aggregated,66.500000,66.500000,5,5,6,6,7,8,14,17,30,5000,5000,7299,7299,5,6.036828301271848,3.0312569997477112,5019.7614150001755,0.0
1715520463,100,,Aggregated,66.200000,66.200000,5,5,6,6,7,8,14,17,30,5000,5000,7363,7363,5,6.028178340482372,3.0312569997477112,5019.7614150001755,0.0
1715520464,100,,Aggregated,67.700000,67.700000,5,5,6,6,7,8,14,17,30,5000,5000,7428,7428,5,6.01933692366206,3.0312569997477112,5019.7614150001755,0.0
1715520465,100,,Aggregated,66.900000,66.900000,5,5,6,6,7,8,14,17,30,5000,5000,7501,7501,5,6.012249936404239,3.0312569997477112,5019.7614150001755,0.0
1715520466,100,,Aggregated,67.000000,67.000000,5,5,6,6,7,8,14,17,30,5000,5000,7564,7564,5,6.007039923845622,3.0312569997477112,5019.7614150001755,0.0
1715520467,100,,Aggregated,66.300000,66.300000,5,5,6,6,7,8,14,17,30,5000,5000,7625,7625,5,5.998014374684541,3.0312569997477112,5019.7614150001755,0.0
1715520468,100,,Aggregated,66.400000,66.400000,5,5,6,6,7,8,14,17,30,5000,5000,7705,7705,5,5.992464115376449,3.0312569997477112,5019.7614150001755,0.0
1715520469,100,,Aggregated,66.200000,66.200000,5,5,6,6,7,8,14,17,30,5000,5000,7766,7766,5,5.9912885042451896,3.0312569997477112,5019.7614150001755,0.0
1715520470,100,,Aggregated,65.800000,65.800000,5,5,6,6,7,8,14,17,30,5000,5000,7836,7836,5,5.982528589836711,3.0312569997477112,5019.7614150001755,0.0
